site.name,depth,age,age.old,age.young,date.type,calendar.ybp,lat,long,dataset,AMBROSIA,APIACEAE,ARTEMISIA,ASTERCICHO,ASTERX,CHENOAMX,CUPRESSA,CYPERACE,ERIOGONUM,FABACEAE,LAMIACEAE,Other,PINUSX,POACEAE,POLYPOD,QUERCUS,SELAGINE,ABIES,ACNEGUNA,ACSACRUM,ALNUSX,ARCEUTHOBI,BETULA,BRASSICACEAE,CARYA,CASTANEA,CORYLUS,EPHEDRA,FRAXNIGR,FRAXPNAM,IVA,JUGLANSX,JUGNIGRA,LARIXPSEU,MYRICACX,OSTRYCAR,PICEAX,PLANTAGINX,PLATANUS,POLYGONAX,POPULUS,ROSACEAX,RUMEX,SALIX,SARCOBATUS,THALICTRUM,TILIA,TSUGAX,ULMUS,URTICACX,XANTHIUM,ACERX,ALRUGOSA,CARYOPHYLL,ERICACEX,EUPHORB,FAGUS,FRAXINUX,NYSSA,RUBIACEAE,SANGUI,SHEPHERDIA,LILIACEAE,ONAGRACEAE,POLYGONMX,RANUNCUL,BORAGINACEAE,CORNUS,TAXUS,CACTACEAE,CAMPANULACEA,RHAMNACEAE,CAPRIFOLIA,POLEMONI,SCROPHUL,CHRYSOLEP,TSUGMERT,ACRUBRUM,MALVACEAE,PEDICULARI,RUBUS,ALNUS,LIQUIDAM,ACSACNUM,RUMEOXYR,ERIVACCI,ELAEAGNX,PROSOPIS,DRYAS,DODECATH,TSUGHETE,POLYGVIV,POLYGBIS,ERICALES,TAXODIUM,AQUIFOLI,ACPENSYL,ARMERIA,PICMARIA,ALRUBRA,pollensum,ambrosia.proportion,artemisia.proportion,ambtoart,NA_L2CODE,NA_L2NAME,NA_L1CODE,NA_L1NAME,NA_L2KEY,NA_L1KEY,Shape_Leng,Shape_Area
Jones Lake [Glenboro site],30,256,NA,NA,Radiocarbon years BP,327.0915584,49.448,-99.28965,878,22,0,58,1,8,14,0,23,0,0,0,0,61,62,0,119,0,0,0,0,4,0,14,0,0,0,17,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0.051044084,0.134570766,0.379310345,9.2,TEMPERATE PRAIRIES,9,GREAT PLAINS,9.2  TEMPERATE PRAIRIES,9  GREAT PLAINS,12510738.52,7.51238E+11
Goldsmith Lake,40,212,NA,NA,Radiocarbon years BP,276.6788068,46.583333,-92.466667,967,6,0,5,0,1,0,2,4,0,2,0,19,196,1,0,12,0,5,0,3,13,0,75,0,1,0,3,0,1,0,1,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0.016438356,0.01369863,1.2,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Goldsmith Lake,50,268,NA,NA,Radiocarbon years BP,340.8404907,46.583333,-92.466667,967,4,0,6,0,0,0,0,1,0,0,0,12,173,5,1,20,0,3,0,0,13,0,77,0,1,0,3,0,1,0,1,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0.012012012,0.018018018,0.666666667,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Goldsmith Lake,60,325,NA,NA,Radiocarbon years BP,406.1479189,46.583333,-92.466667,967,2,0,1,0,1,0,0,2,0,0,0,6,202,2,1,7,0,4,0,1,1,0,73,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0.006289308,0.003144654,2,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Goldsmith Lake,70,382,NA,NA,Radiocarbon years BP,471.4553472,46.583333,-92.466667,967,1,0,4,0,1,3,1,1,0,0,0,17,196,5,0,22,0,3,0,1,11,0,102,0,0,0,2,0,1,0,0,0,0,1,0,6,4,0,0,0,1,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0.002564103,0.01025641,0.25,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Grand Rapids,5,300,NA,NA,Radiocarbon years BP,377.50431,53,-98.25,974,8,0,69,0,11,11,5,35,0,0,0,0,478,31,0,10,0,0,0,0,124,0,205,0,0,0,9,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,1,26,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306,0.006125574,0.052833078,0.115942029,5.4,BOREAL PLAIN,5,NORTHERN FORESTS,5.4  BOREAL PLAIN,5  NORTHERN FORESTS,7681115.445,6.88274E+11
Grice Pond,30,270,NA,NA,Radiocarbon years BP,343.1319794,47.2036,-95.755515,990,3,0,10,0,4,2,2,20,0,0,0,9,119,19,0,58,1,3,0,2,13,0,69,0,0,0,7,0,4,0,1,0,0,2,0,14,7,0,0,0,0,0,0,3,3,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0.007772021,0.025906736,0.3,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Grice Pond,40,365,NA,NA,Radiocarbon years BP,451.9776931,47.2036,-95.755515,990,13,0,25,0,4,3,2,21,0,1,0,14,115,15,2,47,2,1,0,3,5,0,69,0,0,0,7,0,4,0,0,0,1,0,0,37,5,0,0,0,1,0,0,0,1,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0.031100478,0.059808612,0.52,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Blocknic Lake [Horse Pond],60,213,NA,NA,Radiocarbon years BP,277.8245511,47.181535,-95.86866,1109,9,0,29,0,36,9,5,80,0,0,0,14,73,53,1,64,0,0,0,0,20,0,37,0,0,0,3,0,0,3,1,0,0,2,0,11,5,0,0,0,4,0,0,4,1,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0.019027484,0.061310782,0.310344828,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Blocknic Lake [Horse Pond],70,251,NA,NA,Radiocarbon years BP,321.3628366,47.181535,-95.86866,1109,6,0,27,0,8,7,0,53,0,0,0,15,75,51,0,52,0,2,0,2,16,0,35,0,0,0,1,0,0,3,1,0,0,1,0,20,4,0,0,0,5,0,0,1,0,1,2,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0.014705882,0.066176471,0.222222222,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Irvin Lake,10,230,NA,NA,Radiocarbon years BP,297.3022052,47.135556,-93.643611,1153,24,0,5,0,3,7,1,3,0,1,0,15,95.5,10,1,18,0,2,1,10,1,0,154,0,0,0,1,0,10,2,0,0,0,1,0,10,3.5,2,0,0,14,0,1,5,1,0,3,0,7,1,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0.054421769,0.011337868,4.8,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Irvin Lake,15,361,NA,NA,Radiocarbon years BP,447.3947157,47.135556,-93.643611,1153,26,0,12,0,4,5,0,11,0,0,0,16,197.5,7,3,33,0,11,1,11,0,0,226,0,1,0,12,0,3,4,0,0,0,0,0,10,1,0,0,0,19,0,0,3,2,0,1,0,6,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655.5,0.039664378,0.018306636,2.166666667,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Kegan Lake,50,195,NA,NA,Radiocarbon years BP,257.2011527,44.75836,-93.11674,1446,15,0,15,0,15,2,0,31,0,0,0,27,69,62,0,185,0,0,0,1,16,0,19,0,3,0,19,0,1,0,1,0,0,0,0,5,3,0,3,0,0,0,0,2,0,2,1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0.029239766,0.029239766,1,9.2,TEMPERATE PRAIRIES,9,GREAT PLAINS,9.2  TEMPERATE PRAIRIES,9  GREAT PLAINS,12510738.52,7.51238E+11
Kegan Lake,55,216,NA,NA,Radiocarbon years BP,281.2617842,44.75836,-93.11674,1446,14,0,13,0,5,5,0,18,0,0,0,13,84,35,1,295,0,1,0,0,10,0,50,0,3,0,3,0,0,3,2,1,2,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0.023728814,0.022033898,1.076923077,9.2,TEMPERATE PRAIRIES,9,GREAT PLAINS,9.2  TEMPERATE PRAIRIES,9  GREAT PLAINS,12510738.52,7.51238E+11
Kenosee Lake,30,288,NA,NA,Radiocarbon years BP,363.7553778,49.816667,-102.3,1452,9,0,30,0,1,10,7,33,0,0,0,253,20,22,0,1,0,0,0,0,3,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,65,0,1,5,0,0,0,0,1,2,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0.018181818,0.060606061,0.3,9.2,TEMPERATE PRAIRIES,9,GREAT PLAINS,9.2  TEMPERATE PRAIRIES,9  GREAT PLAINS,12510738.52,7.51238E+11
Kirchner Marsh,35,325,NA,NA,Radiocarbon years BP,406.1479189,44.77085,-93.12255,1520,25,1,16,0,15,7,0,218,0,0,0,28,94,15,4,76,0,0,0,0,11,0,13,0,1,0,3,0,0,0,0,3,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0.045045045,0.028828829,1.5625,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Kryzewinski Lake,60,189,NA,NA,Radiocarbon years BP,250.3266866,46.353333,-92.870278,1552,6,0,3,0,2,3,2,2,0,0,0,3,236,7,0,19,0,2,0,3,18,0,40,0,0,0,1,1,2,0,0,0,0,3,0,6,6,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0.015957447,0.007978723,2,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Kryzewinski Lake,70,223,NA,NA,Radiocarbon years BP,289.2819947,46.353333,-92.870278,1552,2,0,3,0,2,2,0,0,0,0,0,14,204,2,0,21,0,2,1,1,9,0,48,0,0,0,0,0,1,0,0,1,0,4,0,2,2,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0.006116208,0.009174312,0.666666667,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Kryzewinski Lake,80,257,NA,NA,Radiocarbon years BP,328.2373028,46.353333,-92.870278,1552,3,0,1,0,1,1,2,11,0,0,0,7,201,3,0,27,0,0,0,0,16,0,66,0,0,0,2,0,0,0,0,0,0,5,0,9,1,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0.008287293,0.002762431,3,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Kryzewinski Lake,90,291,NA,NA,Radiocarbon years BP,367.1926108,46.353333,-92.870278,1552,4,0,1,0,2,0,0,3,0,0,0,18,175,3,1,29,0,2,0,0,12,0,73,0,0,0,3,0,2,1,0,0,0,2,0,2,1,1,0,0,1,0,0,2,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0.011461318,0.00286533,4,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Kryzewinski Lake,100,325,NA,NA,Radiocarbon years BP,406.1479189,46.353333,-92.870278,1552,2,0,2,0,0,0,2,7,0,0,0,12,185,2,1,32,0,3,0,1,21,0,55,0,0,0,3,0,1,0,0,0,0,3,0,7,3,0,0,0,3,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0.005649718,0.005649718,1,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Lake Ann,70,215,NA,NA,Radiocarbon years BP,280.1160398,45.42363,-93.690695,1584,23,0,13,0,11,5,1,13,0,0,0,16,96,27,1,145,0,0,0,4,11,0,33,0,1,0,7,0,2,1,1,2,2,2,0,25,1,0,1,0,5,0,0,2,1,0,2,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0.04893617,0.027659574,1.769230769,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Lake Ann,80,248,NA,NA,Radiocarbon years BP,317.9256036,45.42363,-93.690695,1584,18,0,22,0,10,3,11,18,0,2,0,16,87,25,4,135,0,0,0,5,17,0,34,0,3,0,4,0,1,4,0,2,0,2,0,31,1,0,2,0,4,0,0,6,0,1,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0.0375,0.045833333,0.818181818,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Lake Ann,90,281,NA,NA,Radiocarbon years BP,355.7351673,45.42363,-93.690695,1584,17,1,15,0,7,2,0,17,0,1,0,17,90,19,5,139,0,0,0,4,20,0,34,0,1,0,5,0,1,2,2,2,0,6,0,14,3,0,0,0,3,0,0,1,1,0,3,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0.038548753,0.034013605,1.133333333,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Lake Ann,100,314,NA,NA,Radiocarbon years BP,393.544731,45.42363,-93.690695,1584,14,0,14,0,3,3,2,23,0,1,0,6,79,14,0,151,0,2,0,0,16,0,20,0,0,0,4,0,2,2,0,3,1,2,0,21,2,0,1,0,2,0,0,1,1,1,3,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0.034739454,0.034739454,1,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Lake Carlson,55,237,NA,NA,Radiocarbon years BP,305.3224157,44.79985,-93.15975,1588,30,0,24,0,0,4,0,19,0,0,0,22,52,19,3,165,0,0,0,0,13,0,34,0,2,0,4,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,10,0,1,4,0,19,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0.066225166,0.052980132,1.25,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Lake Carlson,60,292,NA,NA,Radiocarbon years BP,368.3383552,44.79985,-93.15975,1588,23,0,16,0,0,3,0,5,0,0,0,17,43,26,2,169,0,0,0,0,8,0,14,0,5,0,12,0,0,0,0,5,0,0,0,13,1,0,0,0,0,0,0,4,0,0,4,0,13,0,0,6,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0.057356608,0.039900249,1.4375,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Lewis Lake,60,189,NA,NA,Radiocarbon years BP,250.3266866,45.749444,-93.364167,1629,1,0,4,0,2,1,2,8,0,0,0,4,213,5,1,35,0,1,0,6,19,0,39,0,0,0,2,0,5,1,0,3,0,3,0,31,4,0,0,0,48,0,0,1,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0.002183406,0.008733624,0.25,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Lewis Lake,70,223,NA,NA,Radiocarbon years BP,289.2819947,45.749444,-93.364167,1629,7,0,12,0,0,1,2,7,0,0,0,12,215,8,1,37,0,1,0,6,23,0,61,0,0,0,5,0,3,0,0,4,0,5,0,19,0,0,2,0,0,0,0,0,0,0,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0.015801354,0.027088036,0.583333333,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Lewis Lake,80,257,NA,NA,Radiocarbon years BP,328.2373028,45.749444,-93.364167,1629,5,0,1,0,1,0,5,7,0,0,0,11,190,5,1,36,0,1,0,6,11,0,14,0,0,0,4,0,6,0,0,2,0,8,0,17,1,0,1,0,0,1,0,0,0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0.014492754,0.002898551,5,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Lewis Lake,90,291,NA,NA,Radiocarbon years BP,367.1926108,45.749444,-93.364167,1629,8,0,8,0,2,2,1,6,0,0,0,14,153,10,3,92,0,0,0,0,12,0,30,0,2,0,3,0,15,0,0,4,0,3,0,14,0,0,0,0,4,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0.020304569,0.020304569,1,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Lewis Lake,110,359,NA,NA,Radiocarbon years BP,445.103227,45.749444,-93.364167,1629,9,0,8,0,4,1,2,26,0,0,0,12,134,3,4,87,0,3,0,2,23,0,35,0,2,0,4,0,5,0,0,7,0,2,0,5,2,0,0,0,2,0,0,2,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0.022959184,0.020408163,1.125,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Lily Lake,1315,350,NA,NA,Radiocarbon years BP,434.7915278,45.04816,-92.823905,1633,20,0,8,0,1,2,1,7,0,0,0,27,41,19,2,90,0,0,0,0,0,0,15,0,0,0,3,0,1,0,0,0,1,0,0,7,1,0,0,0,0,0,1,4,0,0,0,2,7,1,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0.073529412,0.029411765,2.5,8.1,MIXED WOOD PLAINS,8,EASTERN TEMPERATE FORESTS,8.1  MIXED WOOD PLAINS,8  EASTERN TEMPERATE FORESTS,3190053.609,1.30088E+11
Little Bass Lake,1300,333,NA,NA,Radiocarbon years BP,415.3138738,47.286,-93.600465,1639,4,0,6,0,0,1,5,4,0,0,0,5,192,8,0,11,0,3,0,0,15,0,75,0,0,0,4,0,0,0,0,0,0,3,0,5,11,0,1,0,2,1,0,4,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0.010958904,0.016438356,0.666666667,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Little Pine Lake,150,189,NA,NA,Radiocarbon years BP,250.3266866,45.283333,-91.483333,1643,5,0,3,0,1,2,10,1,0,0,0,32,138,9,0,77,0,0,0,0,15,0,109,0,1,0,2,0,0,0,0,1,0,1,0,16,5,0,5,0,7,0,0,1,0,0,3,8,6,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0.010683761,0.006410256,1.666666667,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Little Pine Lake,160,200,NA,NA,Radiocarbon years BP,262.9298745,45.283333,-91.483333,1643,0,0,1,0,3,0,3,4,0,0,0,21,146,10,0,99,0,0,0,0,14,0,107,0,2,0,1,0,0,0,0,0,0,1,0,12,6,0,0,0,14,0,0,2,0,0,0,6,8,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,1.00E-05,0.002096436,0.00477,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
Little Pine Lake,170,208,NA,NA,Radiocarbon years BP,272.0958293,45.283333,-91.483333,1643,0,0,3,0,0,2,13,7,0,0,0,31,100,3,0,92,0,0,0,0,19,0,107,0,0,0,4,0,0,0,0,0,0,4,1,8,1,0,0,0,10,0,0,0,0,0,1,2,7,3,0,7,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,1.00E-05,0.006944444,0.00144,5.2,MIXED WOOD SHIELD,5,NORTHERN FORESTS,5.2  MIXED WOOD SHIELD,5  NORTHERN FORESTS,5338397.843,2.48955E+11
